date,route_title,route_url,substantial_weather_flag,rain_between_9pm_midnight,downtown_daily_rain,rain_category,daily_rain_category,window_precip_inches,max_hourly_precip_inches,rain_hours,daily_precip_inches,temp_mean_f,temp_min_f,temp_max_f,temp_category,dew_point_mean_f,relative_humidity_mean_pct,wind_speed_mean_mph,wind_speed_max_mph,wind_gust_max_mph,wind_direction_mean_deg,wind_category,visibility_min_miles,visibility_mean_miles,visibility_category,sky_conditions_summary,present_weather_summary,weather_window_start_local,weather_window_end_local,weather_hourly_available,weather_hourly_observed_hours,weather_hourly_station_id,weather_hourly_station_name,weather_hourly_station_lat,weather_hourly_station_lon,daily_station_id,daily_station_name,daily_station_lat,daily_station_lon,weather_evidence_level,weather_evidence_note,source_text
2024-01-06,21:01:06 - SNS,https://handicapskater.com/common/maps/20240106-21_01_06-SNS-10509328389.html,True,True,True,Very heavy rain from 9 PM to midnight,Light downtown daily rain,0.342,0.11,6,0.1,51.8,48.0,54.0,Cool,44.4,77.8,18.0,29.0,43.0,294.6469526542041,Very windy,3.0,7.593999999999999,Reduced visibility,CLR:00 (3); FEW:02 20 BKN:07 27 OVC:08 36 (1); OVC:08 21 (1); BKN:07 16 OVC:08 22 (1); SCT:04 16 BKN:07 40 OVC:08 47 (1),-RA:02 BR:1 |RA BR |RA (2); RA:02 BR:1 |RA BR |RA (2),2024-01-06T21:00:00-08:00,2024-01-06T23:59:59-08:00,True,10,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '21:01:06 - SNS' occurred on 2024-01-06. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 51.8°F (Cool). Hourly precipitation totaled 0.342 inches with 6 rainy hour(s), categorized as Very heavy rain from 9 PM to midnight. Mean wind was 18.0 mph, max wind 29.0 mph, max gust 43.0 mph (Very windy). Minimum visibility was 3.0 miles (Reduced visibility). Present weather codes/summary: -RA:02 BR:1 |RA BR |RA (2); RA:02 BR:1 |RA BR |RA (2). Sky conditions: CLR:00 (3); FEW:02 20 BKN:07 27 OVC:08 36 (1); OVC:08 21 (1); BKN:07 16 OVC:08 22 (1); SCT:04 16 BKN:07 40 OVC:08 47 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.100 inches of daily precipitation, categorized as Light downtown daily rain.",2024-01-06 21:01:06 - SNS
2024-01-12,20:48:17 - FNS,https://handicapskater.com/common/maps/20240112-20_48_17-FNS-10547682647.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,51.285714285714285,50.0,54.0,Cool,42.57142857142857,72.57142857142857,3.2857142857142856,6.0,,186.77069418401183,Calm / light wind,9.94,9.991428571428571,Good visibility,FEW:02 90 SCT:04 110 BKN:07 150 (1); FEW:02 90 BKN:07 110 (1); SCT:04 100 BKN:07 180 (1); FEW:02 25 BKN:07 120 BKN:07 200 (1); FEW:02 37 BKN:07 120 OVC:08 200 (1),,2024-01-12T21:00:00-08:00,2024-01-12T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:48:17 - FNS' occurred on 2024-01-12. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 51.3°F (Cool). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 3.3 mph, max wind 6.0 mph, max gust nan mph (Calm / light wind). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 90 SCT:04 110 BKN:07 150 (1); FEW:02 90 BKN:07 110 (1); SCT:04 100 BKN:07 180 (1); FEW:02 25 BKN:07 120 BKN:07 200 (1); FEW:02 37 BKN:07 120 OVC:08 200 (1).",2024-01-12 20:48:17 - FNS
2024-01-13,21:24:09 - SNS,https://handicapskater.com/common/maps/20240113-21_24_09-SNS-10554422202.html,True,True,True,Very heavy rain from 9 PM to midnight,Heavy downtown daily rain,0.522,0.14,11,0.9,55.53846153846154,53.0,57.0,Mild,52.0,88.07692307692308,13.0,16.0,29.0,210.08396119659332,Windy,2.0,5.440769230769231,Low visibility,BKN:07 14 OVC:08 20 (2); SCT:04 21 BKN:07 37 BKN:07 50 (2); FEW:02 9 BKN:07 31 OVC:08 43 (1); FEW:02 9 BKN:07 29 OVC:08 34 (1); FEW:02 9 BKN:07 27 OVC:08 34 (1),-RA:02 |RA |RA (3); -RA:02 BR:1 |RA BR |RA (3); ||RA (1); RA:02 |RA |RA (1),2024-01-13T21:00:00-08:00,2024-01-13T23:59:59-08:00,True,16,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '21:24:09 - SNS' occurred on 2024-01-13. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 55.5°F (Mild). Hourly precipitation totaled 0.522 inches with 11 rainy hour(s), categorized as Very heavy rain from 9 PM to midnight. Mean wind was 13.0 mph, max wind 16.0 mph, max gust 29.0 mph (Windy). Minimum visibility was 2.0 miles (Low visibility). Present weather codes/summary: -RA:02 |RA |RA (3); -RA:02 BR:1 |RA BR |RA (3); ||RA (1); RA:02 |RA |RA (1). Sky conditions: BKN:07 14 OVC:08 20 (2); SCT:04 21 BKN:07 37 BKN:07 50 (2); FEW:02 9 BKN:07 31 OVC:08 43 (1); FEW:02 9 BKN:07 29 OVC:08 34 (1); FEW:02 9 BKN:07 27 OVC:08 34 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.900 inches of daily precipitation, categorized as Heavy downtown daily rain.",2024-01-13 21:24:09 - SNS
2024-01-19,20:55:54 - FNS,https://handicapskater.com/common/maps/20240119-20_55_54-FNS-10592121550.html,True,True,True,Heavy rain from 9 PM to midnight,Light downtown daily rain,0.21200000000000002,0.06,9,0.24,55.45454545454545,54.0,58.0,Mild,51.72727272727273,88.0,5.181818181818182,10.0,,157.64213828252264,Breezy,2.5,8.312727272727273,Low visibility,FEW:02 4 BKN:07 37 OVC:08 80 (2); FEW:02 4 BKN:07 26 OVC:08 36 (1); FEW:02 8 SCT:04 23 BKN:07 38 (1); FEW:02 8 FEW:02 27 BKN:07 40 (1); BKN:07 45 OVC:08 55 (1),-RA:02 |RA |RA (5); ||RA (1); RA:02 BR:1 |RA BR |RA (1); -RA:02 BR:1 |RA BR |RA (1),2024-01-19T21:00:00-08:00,2024-01-19T23:59:59-08:00,True,13,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:55:54 - FNS' occurred on 2024-01-19. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 55.5°F (Mild). Hourly precipitation totaled 0.212 inches with 9 rainy hour(s), categorized as Heavy rain from 9 PM to midnight. Mean wind was 5.2 mph, max wind 10.0 mph, max gust nan mph (Breezy). Minimum visibility was 2.5 miles (Low visibility). Present weather codes/summary: -RA:02 |RA |RA (5); ||RA (1); RA:02 BR:1 |RA BR |RA (1); -RA:02 BR:1 |RA BR |RA (1). Sky conditions: FEW:02 4 BKN:07 37 OVC:08 80 (2); FEW:02 4 BKN:07 26 OVC:08 36 (1); FEW:02 8 SCT:04 23 BKN:07 38 (1); FEW:02 8 FEW:02 27 BKN:07 40 (1); BKN:07 45 OVC:08 55 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.240 inches of daily precipitation, categorized as Light downtown daily rain.",2024-01-19 20:55:54 - FNS
2024-01-20,20:30:34 - SNS,https://handicapskater.com/common/maps/20240120-20_30_34-SNS-10598689666.html,True,True,True,Light rain from 9 PM to midnight,Light downtown daily rain,0.034,0.01,7,0.19,55.84615384615385,54.0,57.0,Mild,53.23076923076923,91.07692307692308,7.076923076923077,9.0,,162.97650432925423,Calm / light wind,5.0,8.687692307692307,Reduced visibility,FEW:02 23 BKN:07 26 OVC:08 80 (2); FEW:02 8 BKN:07 32 OVC:08 50 (2); FEW:02 10 FEW:02 36 OVC:08 90 (2); FEW:02 12 BKN:07 23 OVC:08 38 (1); SCT:04 28 BKN:07 42 OVC:08 70 (1),-RA:02 |RA |RA (3); ||RA (1); -RA:02 BR:1 |RA BR |RA (1); BR:1 |BR | (1),2024-01-20T21:00:00-08:00,2024-01-20T23:59:59-08:00,True,14,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:30:34 - SNS' occurred on 2024-01-20. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 55.8°F (Mild). Hourly precipitation totaled 0.034 inches with 7 rainy hour(s), categorized as Light rain from 9 PM to midnight. Mean wind was 7.1 mph, max wind 9.0 mph, max gust nan mph (Calm / light wind). Minimum visibility was 5.0 miles (Reduced visibility). Present weather codes/summary: -RA:02 |RA |RA (3); ||RA (1); -RA:02 BR:1 |RA BR |RA (1); BR:1 |BR | (1). Sky conditions: FEW:02 23 BKN:07 26 OVC:08 80 (2); FEW:02 8 BKN:07 32 OVC:08 50 (2); FEW:02 10 FEW:02 36 OVC:08 90 (2); FEW:02 12 BKN:07 23 OVC:08 38 (1); SCT:04 28 BKN:07 42 OVC:08 70 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.190 inches of daily precipitation, categorized as Light downtown daily rain.",2024-01-20 20:30:34 - SNS
2024-01-26,20:56:22 - FNS,https://handicapskater.com/common/maps/20240126-20_56_22-FNS-10637204785.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,57.285714285714285,55.0,59.0,Mild,51.285714285714285,81.0,3.7142857142857144,6.0,,223.51027057497504,Calm / light wind,9.0,9.848571428571429,Good visibility,SCT:04 180 (2); SCT:04 47 BKN:07 65 BKN:07 150 (2); BKN:07 180 (1); FEW:02 12 SCT:04 60 BKN:07 150 (1),,2024-01-26T21:00:00-08:00,2024-01-26T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:56:22 - FNS' occurred on 2024-01-26. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 57.3°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 3.7 mph, max wind 6.0 mph, max gust nan mph (Calm / light wind). Minimum visibility was 9.0 miles (Good visibility). Sky conditions: SCT:04 180 (2); SCT:04 47 BKN:07 65 BKN:07 150 (2); BKN:07 180 (1); FEW:02 12 SCT:04 60 BKN:07 150 (1).",2024-01-26 20:56:22 - FNS
2024-01-27,20:46:13 - SNS,https://handicapskater.com/common/maps/20240127-20_46_13-SNS-10644213850.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,58.857142857142854,57.0,61.0,Mild,51.285714285714285,76.42857142857143,2.0,6.0,,339.8356386262895,Calm / light wind,9.94,9.991428571428571,Good visibility,BKN:07 180 (2); OVC:08 180 (1); FEW:02 80 SCT:04 110 BKN:07 150 (1); SCT:04 100 BKN:07 200 (1); BKN:07 100 BKN:07 200 (1),,2024-01-27T21:00:00-08:00,2024-01-27T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:46:13 - SNS' occurred on 2024-01-27. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 58.9°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 2.0 mph, max wind 6.0 mph, max gust nan mph (Calm / light wind). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: BKN:07 180 (2); OVC:08 180 (1); FEW:02 80 SCT:04 110 BKN:07 150 (1); SCT:04 100 BKN:07 200 (1); BKN:07 100 BKN:07 200 (1).",2024-01-27 20:46:13 - SNS
2024-02-02,20:59:22 - FNS,https://handicapskater.com/common/maps/20240202-20_59_22-FNS-10684856549.html,True,True,True,Light rain from 9 PM to midnight,Light downtown daily rain,0.01,0.01,1,0.22,52.714285714285715,49.0,57.0,Cool,43.42857142857143,71.71428571428571,9.428571428571429,18.0,,221.81673588704876,Breezy,9.94,9.991428571428571,Good visibility,FEW:02 20 SCT:04 36 BKN:07 60 (1); BKN:07 34 BKN:07 41 (1); FEW:02 30 FEW:02 41 (1); SCT:04 55 BKN:07 110 (1); SCT:04 35 BKN:07 55 (1),,2024-02-02T21:00:00-08:00,2024-02-02T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:59:22 - FNS' occurred on 2024-02-02. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 52.7°F (Cool). Hourly precipitation totaled 0.010 inches with 1 rainy hour(s), categorized as Light rain from 9 PM to midnight. Mean wind was 9.4 mph, max wind 18.0 mph, max gust nan mph (Breezy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 20 SCT:04 36 BKN:07 60 (1); BKN:07 34 BKN:07 41 (1); FEW:02 30 FEW:02 41 (1); SCT:04 55 BKN:07 110 (1); SCT:04 35 BKN:07 55 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.220 inches of daily precipitation, categorized as Light downtown daily rain.",2024-02-02 20:59:22 - FNS
2024-02-03,20:47:57 - SNS,https://handicapskater.com/common/maps/20240203-20_47_57-SNS-10691949542.html,True,True,True,Very heavy rain from 9 PM to midnight,Moderate downtown daily rain,0.76,0.16,7,0.41,51.75,49.0,56.0,Cool,44.875,78.5,13.375,22.0,,87.84961383137407,Windy,6.0,8.057500000000001,Reduced visibility,SCT:04 14 BKN:07 21 OVC:08 45 (2); FEW:02 11 OVC:08 45 (1); SCT:04 16 OVC:08 60 (1); SCT:04 13 SCT:04 70 BKN:07 130 (1); FEW:02 10 SCT:04 41 OVC:08 200 (1),RA:02 |RA |RA (2); RA:02 BR:1 |RA BR |RA (2); ||RA (1),2024-02-03T21:00:00-08:00,2024-02-03T23:59:59-08:00,True,11,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:47:57 - SNS' occurred on 2024-02-03. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 51.8°F (Cool). Hourly precipitation totaled 0.760 inches with 7 rainy hour(s), categorized as Very heavy rain from 9 PM to midnight. Mean wind was 13.4 mph, max wind 22.0 mph, max gust nan mph (Windy). Minimum visibility was 6.0 miles (Reduced visibility). Present weather codes/summary: RA:02 |RA |RA (2); RA:02 BR:1 |RA BR |RA (2); ||RA (1). Sky conditions: SCT:04 14 BKN:07 21 OVC:08 45 (2); FEW:02 11 OVC:08 45 (1); SCT:04 16 OVC:08 60 (1); SCT:04 13 SCT:04 70 BKN:07 130 (1); FEW:02 10 SCT:04 41 OVC:08 200 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.410 inches of daily precipitation, categorized as Moderate downtown daily rain.",2024-02-03 20:47:57 - SNS
2024-02-09,20:49:13 - FNS,https://handicapskater.com/common/maps/20240209-20_49_13-FNS-10737876754.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,52.42857142857143,50.0,56.0,Cool,42.857142857142854,70.57142857142857,5.142857142857143,10.0,,303.40258986401795,Breezy,9.94,9.991428571428571,Good visibility,SCT:04 180 (2); FEW:02 15 SCT:04 30 BKN:07 200 (2); FEW:02 180 (1); FEW:02 10 SCT:04 30 SCT:04 180 (1),,2024-02-09T21:00:00-08:00,2024-02-09T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:49:13 - FNS' occurred on 2024-02-09. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 52.4°F (Cool). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 5.1 mph, max wind 10.0 mph, max gust nan mph (Breezy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: SCT:04 180 (2); FEW:02 15 SCT:04 30 BKN:07 200 (2); FEW:02 180 (1); FEW:02 10 SCT:04 30 SCT:04 180 (1).",2024-02-09 20:49:13 - FNS
2024-02-10,20:45:28 - SNS,https://handicapskater.com/common/maps/20240210-20_45_28-SNS-10738137740.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,55.142857142857146,52.0,60.0,Mild,44.42857142857143,69.14285714285714,9.714285714285714,13.0,,261.8444515600421,Breezy,9.94,9.991428571428571,Good visibility,CLR:00 (3); FEW:02 11 (1); FEW:02 14 (1); SCT:04 15 (1),,2024-02-10T21:00:00-08:00,2024-02-10T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:45:28 - SNS' occurred on 2024-02-10. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 55.1°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 9.7 mph, max wind 13.0 mph, max gust nan mph (Breezy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: CLR:00 (3); FEW:02 11 (1); FEW:02 14 (1); SCT:04 15 (1).",2024-02-10 20:45:28 - SNS
2024-02-16,20:48:16 - FNS,https://handicapskater.com/common/maps/20240216-20_48_16-FNS-10777410138.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,55.285714285714285,54.0,56.0,Mild,49.285714285714285,80.57142857142857,4.428571428571429,8.0,,244.89236190631613,Calm / light wind,9.94,9.991428571428571,Good visibility,BKN:07 150 OVC:08 180 (1); BKN:07 140 OVC:08 180 (1); SCT:04 140 BKN:07 200 (1); BKN:07 150 BKN:07 180 (1); BKN:07 120 BKN:07 200 (1),,2024-02-16T21:00:00-08:00,2024-02-16T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:48:16 - FNS' occurred on 2024-02-16. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 55.3°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 4.4 mph, max wind 8.0 mph, max gust nan mph (Calm / light wind). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: BKN:07 150 OVC:08 180 (1); BKN:07 140 OVC:08 180 (1); SCT:04 140 BKN:07 200 (1); BKN:07 150 BKN:07 180 (1); BKN:07 120 BKN:07 200 (1).",2024-02-16 20:48:16 - FNS
2024-02-23,20:52:22 - FNS,https://handicapskater.com/common/maps/20240223-20_52_22-FNS-10824418410.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,60.285714285714285,56.0,67.0,Mild,45.42857142857143,59.285714285714285,6.142857142857143,14.0,,42.87246408609899,Breezy,9.94,9.991428571428571,Good visibility,FEW:02 150 BKN:07 180 (2); SCT:04 150 BKN:07 180 (1); BKN:07 200 (1); SCT:04 200 BKN:07 250 (1); SCT:04 180 BKN:07 220 (1),,2024-02-23T21:00:00-08:00,2024-02-23T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:52:22 - FNS' occurred on 2024-02-23. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 60.3°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 6.1 mph, max wind 14.0 mph, max gust nan mph (Breezy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 150 BKN:07 180 (2); SCT:04 150 BKN:07 180 (1); BKN:07 200 (1); SCT:04 200 BKN:07 250 (1); SCT:04 180 BKN:07 220 (1).",2024-02-23 20:52:22 - FNS
2024-02-24,20:53:55 - SNS,https://handicapskater.com/common/maps/20240224-20_53_55-SNS-10831378336.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,61.57142857142857,57.0,68.0,Mild,45.714285714285715,56.714285714285715,6.285714285714286,9.0,,280.753568116833,Calm / light wind,9.94,9.991428571428571,Good visibility,CLR:00 (3); FEW:02 150 FEW:02 200 (1); BKN:07 200 (1); SCT:04 200 (1),,2024-02-24T21:00:00-08:00,2024-02-24T23:59:59-08:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:53:55 - SNS' occurred on 2024-02-24. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 61.6°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 6.3 mph, max wind 9.0 mph, max gust nan mph (Calm / light wind). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: CLR:00 (3); FEW:02 150 FEW:02 200 (1); BKN:07 200 (1); SCT:04 200 (1).",2024-02-24 20:53:55 - SNS
2024-03-02,20:45:23 - SNS,https://handicapskater.com/common/maps/20240302-20_45_23-SNS-10878518013.html,True,True,True,Heavy rain from 9 PM to midnight,Moderate downtown daily rain,0.163,0.08,7,0.35,49.25,46.0,53.0,Cool,41.75,75.875,16.5,23.0,33.0,249.69244422819284,Very windy,6.84,9.105,Reduced visibility,FEW:02 17 SCT:04 28 OVC:08 60 (1); FEW:02 12 SCT:04 29 OVC:08 42 (1); FEW:02 36 (1); FEW:02 30 SCT:04 85 (1); SCT:04 33 BKN:07 45 BKN:07 70 (1),-RA:02 |RA |RA (2); RA:02 |RA |RA (1); ||RA (1),2024-03-02T21:00:00-08:00,2024-03-02T23:59:59-08:00,True,10,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:45:23 - SNS' occurred on 2024-03-02. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 49.2°F (Cool). Hourly precipitation totaled 0.163 inches with 7 rainy hour(s), categorized as Heavy rain from 9 PM to midnight. Mean wind was 16.5 mph, max wind 23.0 mph, max gust 33.0 mph (Very windy). Minimum visibility was 6.8 miles (Reduced visibility). Present weather codes/summary: -RA:02 |RA |RA (2); RA:02 |RA |RA (1); ||RA (1). Sky conditions: FEW:02 17 SCT:04 28 OVC:08 60 (1); FEW:02 12 SCT:04 29 OVC:08 42 (1); FEW:02 36 (1); FEW:02 30 SCT:04 85 (1); SCT:04 33 BKN:07 45 BKN:07 70 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.350 inches of daily precipitation, categorized as Moderate downtown daily rain.",2024-03-02 20:45:23 - SNS
2024-03-08,20:49:06 - FNS,https://handicapskater.com/common/maps/20240308-20_49_06-FNS-10920591783.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,56.0,52.0,63.0,Mild,43.25,65.25,8.375,11.0,,282.4365906250812,Breezy,9.94,9.9925,Good visibility,FEW:02 11 (1); BKN:07 21 (1); SCT:04 22 (1); SCT:04 25 (1); FEW:02 25 (1),,2024-03-08T21:00:00-08:00,2024-03-08T23:59:59-08:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:49:06 - FNS' occurred on 2024-03-08. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 56.0°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 8.4 mph, max wind 11.0 mph, max gust nan mph (Breezy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 11 (1); BKN:07 21 (1); SCT:04 22 (1); SCT:04 25 (1); FEW:02 25 (1).",2024-03-08 20:49:06 - FNS
2024-03-09,20:45:56 - SNS,https://handicapskater.com/common/maps/20240309-20_45_56-SNS-10930231139.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,54.875,50.0,60.0,Cool,47.0,75.5,6.125,11.0,,238.90907386114753,Breezy,9.94,9.9925,Good visibility,FEW:02 8 SCT:04 30 BKN:07 200 (2); SCT:04 18 (1); FEW:02 20 BKN:07 200 (1); FEW:02 10 FEW:02 41 BKN:07 200 (1); SCT:04 33 BKN:07 50 BKN:07 180 (1),,2024-03-09T21:00:00-08:00,2024-03-09T23:59:59-08:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:45:56 - SNS' occurred on 2024-03-09. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 54.9°F (Cool). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 6.1 mph, max wind 11.0 mph, max gust nan mph (Breezy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: FEW:02 8 SCT:04 30 BKN:07 200 (2); SCT:04 18 (1); FEW:02 20 BKN:07 200 (1); FEW:02 10 FEW:02 41 BKN:07 200 (1); SCT:04 33 BKN:07 50 BKN:07 180 (1).",2024-03-09 20:45:56 - SNS
2024-03-15,20:48:57 - FNS,https://handicapskater.com/common/maps/20240315-20_48_57-FNS-10968802026.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,66.28571428571429,58.0,74.0,Mild,33.714285714285715,31.0,9.428571428571429,16.0,31.0,346.51724304701474,Very windy,9.94,9.991428571428571,Good visibility,CLR:00 (6),,2024-03-15T21:00:00-07:00,2024-03-15T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:48:57 - FNS' occurred on 2024-03-15. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 66.3°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 9.4 mph, max wind 16.0 mph, max gust 31.0 mph (Very windy). Minimum visibility was 9.9 miles (Good visibility). Sky conditions: CLR:00 (6).",2024-03-15 20:48:57 - FNS
